"","age","sex","educ","province","vote_liberal","vote_conservative","vote_ndp","vote_bloc","vote_green","vote_people","vote_other"
"8460",74,"Male","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"8461",36,"Male",NA,"Ontario",0,0,0,0,1,0,0
"8462",41,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8463",54,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"8464",35,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8465",32,"Male","No Highschool Diploma","Ontario",0,0,0,0,1,0,0
"8466",40,"Female",NA,"Ontario",0,0,1,0,0,0,0
"8467",40,"Male",NA,"Newfoundland and Labrador",1,0,0,0,0,0,0
"8468",71,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8469",64,"Male",NA,"New Brunswick",0,0,0,0,1,0,0
"8470",49,"Male",NA,"Quebec",0,1,0,0,0,0,0
"8471",71,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8472",36,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8473",28,"Female","Undergraduate Degree","Saskatchewan",0,0,0,0,1,0,0
"8474",73,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8475",53,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8476",32,"Male","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8477",24,"Female","Highschool Diploma","Newfoundland and Labrador",1,0,0,0,0,0,0
"8478",30,"Female","Graduate Degree","Quebec",0,0,1,0,0,0,0
"8479",36,"Female",NA,"Quebec",0,1,0,0,0,0,0
"8480",56,"Male","Graduate Degree","Manitoba",1,0,0,0,0,0,0
"8481",45,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8482",67,"Female","Undergraduate Degree","Saskatchewan",0,1,0,0,0,0,0
"8483",37,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"8484",61,"Female",NA,"Ontario",1,0,0,0,0,0,0
"8485",70,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"8486",67,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8487",68,"Female","Undergraduate Degree","British Columbia",0,0,0,0,1,0,0
"8488",68,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8489",38,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8490",61,"Male","Undergraduate Degree","Newfoundland and Labrador",0,0,1,0,0,0,0
"8491",54,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8492",44,"Female","Highschool Diploma","New Brunswick",0,1,0,0,0,0,0
"8493",45,"Male",NA,"Quebec",1,0,0,0,0,0,0
"8494",40,"Male","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"8495",52,"Male","Highschool Diploma","Newfoundland and Labrador",1,0,0,0,0,0,0
"8496",38,"Male","Undergraduate Degree","Alberta",0,0,1,0,0,0,0
"8497",69,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8498",52,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8499",36,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8500",61,"Male","Highschool Diploma","Manitoba",0,0,1,0,0,0,0
"8501",40,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8502",49,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8503",50,"Female","Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"8504",65,"Male","Undergraduate Degree","New Brunswick",0,1,0,0,0,0,0
"8505",38,"Male","Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"8506",49,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8507",68,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"8508",54,"Male","Highschool Diploma","New Brunswick",0,1,0,0,0,0,0
"8509",29,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8510",49,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8511",65,"Female",NA,"New Brunswick",1,0,0,0,0,0,0
"8512",28,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"8513",49,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"8514",51,"Female","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"8515",36,"Female",NA,"Ontario",1,0,0,0,0,0,0
"8516",38,"Female","Undergraduate Degree","Saskatchewan",0,0,0,0,1,0,0
"8517",38,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8518",57,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8519",29,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8520",66,"Male",NA,"Alberta",0,1,0,0,0,0,0
"8521",49,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8522",64,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8523",46,"Male","No Highschool Diploma","Newfoundland and Labrador",0,0,1,0,0,0,0
"8524",34,"Male",NA,"Saskatchewan",0,1,0,0,0,0,0
"8525",70,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8526",68,"Male","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"8527",62,"Female","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"8528",33,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8529",53,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"8530",70,"Male","Highschool Diploma","Nova Scotia",0,0,0,0,1,0,0
"8531",49,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"8532",63,"Male","Graduate Degree","Nova Scotia",1,0,0,0,0,0,0
"8533",50,"Female",NA,"Manitoba",0,0,0,0,1,0,0
"8534",22,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8535",37,"Female","Graduate Degree","Alberta",1,0,0,0,0,0,0
"8536",39,"Female","Undergraduate Degree","Manitoba",1,0,0,0,0,0,0
"8537",48,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"8538",67,"Female","Highschool Diploma","British Columbia",1,0,0,0,0,0,0
"8539",31,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8540",49,"Male","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"8541",48,"Female",NA,"Manitoba",0,0,1,0,0,0,0
"8542",70,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"8543",39,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8544",53,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8545",41,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8546",57,"Male","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"8547",62,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8548",70,"Female","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"8549",51,"Male","Graduate Degree","Quebec",1,0,0,0,0,0,0
"8550",68,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8551",67,"Female",NA,"Manitoba",0,1,0,0,0,0,0
"8552",79,"Male","Graduate Degree","British Columbia",0,1,0,0,0,0,0
"8553",48,"Female","Graduate Degree","New Brunswick",1,0,0,0,0,0,0
"8554",41,"Female","Graduate Degree","Alberta",1,0,0,0,0,0,0
"8555",58,"Female","Graduate Degree","Nova Scotia",1,0,0,0,0,0,0
"8556",35,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8557",73,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8558",67,"Male","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8559",32,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8560",50,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8561",46,"Female","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"8562",44,"Male",NA,"Ontario",0,1,0,0,0,0,0
"8563",40,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8564",40,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"8565",54,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8566",52,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"8567",38,"Male","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"8568",46,"Female",NA,"Saskatchewan",0,1,0,0,0,0,0
"8569",48,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8570",61,"Female","Highschool Diploma","British Columbia",0,0,0,0,0,1,0
"8571",74,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8572",33,"Female","Graduate Degree","Alberta",0,1,0,0,0,0,0
"8573",30,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8574",67,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8575",52,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8576",35,"Male","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"8577",55,"Male","Highschool Diploma","Nova Scotia",1,0,0,0,0,0,0
"8578",43,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8579",66,"Male",NA,"British Columbia",0,1,0,0,0,0,0
"8580",53,"Male","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"8581",42,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8582",64,"Male",NA,"New Brunswick",0,0,0,0,1,0,0
"8583",40,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8584",57,"Female",NA,"Ontario",1,0,0,0,0,0,0
"8585",46,"Female",NA,"Newfoundland and Labrador",0,1,0,0,0,0,0
"8586",20,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8587",39,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8588",24,"Female","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"8589",47,"Female","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8590",69,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"8591",47,"Male","Undergraduate Degree","New Brunswick",1,0,0,0,0,0,0
"8592",62,"Male","Graduate Degree","Alberta",0,1,0,0,0,0,0
"8593",62,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8594",47,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8595",37,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"8596",36,"Male","Undergraduate Degree","Prince Edward Island",0,0,0,0,1,0,0
"8597",53,"Female","Undergraduate Degree","British Columbia",0,0,0,0,1,0,0
"8598",27,"Female","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"8599",68,"Male","Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"8600",34,"Female","Undergraduate Degree","Newfoundland and Labrador",0,0,1,0,0,0,0
"8601",28,"Male",NA,"Alberta",0,1,0,0,0,0,0
"8602",41,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"8603",73,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8604",50,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8605",23,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8606",68,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8607",37,"Female",NA,"Quebec",0,0,0,0,1,0,0
"8608",62,"Male",NA,"Manitoba",1,0,0,0,0,0,0
"8609",37,"Female",NA,"Quebec",1,0,0,0,0,0,0
"8610",53,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8611",60,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8612",46,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8613",29,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"8614",29,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8615",69,"Male","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"8616",55,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8617",35,"Male","Undergraduate Degree","New Brunswick",0,0,0,0,1,0,0
"8618",39,"Male","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"8619",60,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8620",74,"Male","Highschool Diploma","British Columbia",1,0,0,0,0,0,0
"8621",78,"Female","Graduate Degree","Manitoba",0,1,0,0,0,0,0
"8622",57,"Female","No Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8623",66,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8624",66,"Male","Undergraduate Degree","Manitoba",1,0,0,0,0,0,0
"8625",69,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8626",56,"Female","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8627",59,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8628",55,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8629",46,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8630",55,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8631",24,"Male","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"8632",28,"Female","Highschool Diploma","Saskatchewan",0,0,0,0,0,0,1
"8633",65,"Male",NA,"Nova Scotia",0,0,0,0,1,0,0
"8634",52,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8635",50,"Male","Graduate Degree","New Brunswick",1,0,0,0,0,0,0
"8636",35,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"8637",58,"Female",NA,"Nova Scotia",1,0,0,0,0,0,0
"8638",44,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"8639",55,"Male","Highschool Diploma","Nova Scotia",0,1,0,0,0,0,0
"8640",57,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8641",26,"Male",NA,"Quebec",0,1,0,0,0,0,0
"8642",72,"Male",NA,"Quebec",0,0,0,0,0,1,0
"8643",37,"Female","No Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8644",66,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8645",60,"Female",NA,"Ontario",0,0,0,0,0,1,0
"8646",59,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8647",42,"Male","Highschool Diploma","Alberta",1,0,0,0,0,0,0
"8648",39,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8649",42,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8650",47,"Female",NA,"British Columbia",0,0,0,0,1,0,0
"8651",55,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"8652",70,"Male",NA,"Quebec",0,1,0,0,0,0,0
"8653",30,"Male",NA,"New Brunswick",0,0,0,0,1,0,0
"8654",32,"Male","Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"8655",67,"Female","Highschool Diploma","Nova Scotia",1,0,0,0,0,0,0
"8656",52,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8657",42,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8658",46,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8659",43,"Male",NA,"Ontario",0,0,1,0,0,0,0
"8660",37,"Female","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"8661",56,"Male","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"8662",35,"Female","Undergraduate Degree","New Brunswick",1,0,0,0,0,0,0
"8663",67,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8664",40,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8665",60,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"8666",63,"Female","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"8667",52,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8668",72,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8669",42,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"8670",65,"Male","Undergraduate Degree","Manitoba",1,0,0,0,0,0,0
"8671",33,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"8672",54,"Male",NA,"Ontario",1,0,0,0,0,0,0
"8673",63,"Male","Graduate Degree","Saskatchewan",0,0,0,0,0,1,0
"8674",69,"Female","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"8675",56,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8676",21,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"8677",56,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"8678",66,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8679",60,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8680",77,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8681",52,"Female","Graduate Degree","Manitoba",1,0,0,0,0,0,0
"8682",34,"Female","Graduate Degree","Quebec",0,0,1,0,0,0,0
"8683",68,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"8684",61,"Female","Undergraduate Degree","British Columbia",0,1,0,0,0,0,0
"8685",64,"Female","Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"8686",48,"Male","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8687",50,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"8688",52,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8689",68,"Female","Graduate Degree","Nova Scotia",0,0,0,0,1,0,0
"8690",79,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8691",33,"Female",NA,"Newfoundland and Labrador",1,0,0,0,0,0,0
"8692",56,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8693",58,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"8694",69,"Male","Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"8695",33,"Male","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"8696",63,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"8697",23,"Female","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"8698",51,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"8699",72,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"8700",72,"Male",NA,"Quebec",0,0,0,1,0,0,0
"8701",57,"Male",NA,"Ontario",0,1,0,0,0,0,0
"8702",29,"Female",NA,"Ontario",0,0,1,0,0,0,0
"8703",49,"Female",NA,"Manitoba",1,0,0,0,0,0,0
"8704",57,"Male","Graduate Degree","Manitoba",1,0,0,0,0,0,0
"8705",79,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8706",66,"Male","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"8707",21,"Male","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"8708",68,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"8709",76,"Male",NA,"Ontario",1,0,0,0,0,0,0
"8710",42,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"8711",64,"Female","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"8712",78,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8713",61,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8714",68,"Male",NA,"Quebec",1,0,0,0,0,0,0
"8715",33,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8716",52,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8717",68,"Male","Graduate Degree","Ontario",0,0,0,0,1,0,0
"8718",53,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"8719",56,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8720",24,"Male","Graduate Degree","Saskatchewan",1,0,0,0,0,0,0
"8721",53,"Female",NA,"Alberta",0,1,0,0,0,0,0
"8722",63,"Male","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"8723",60,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8724",84,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"8725",40,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8726",54,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8727",34,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8728",55,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8729",51,"Male","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"8730",80,"Male","Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"8731",62,"Female","No Highschool Diploma","Alberta",1,0,0,0,0,0,0
"8732",24,"Male","Graduate Degree","Prince Edward Island",1,0,0,0,0,0,0
"8733",61,"Male","Highschool Diploma","British Columbia",1,0,0,0,0,0,0
"8734",64,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8735",73,"Male","Undergraduate Degree","Quebec",0,0,0,0,0,0,1
"8736",79,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8737",21,"Male",NA,"Quebec",1,0,0,0,0,0,0
"8738",45,"Female","Graduate Degree","British Columbia",0,1,0,0,0,0,0
"8739",36,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8740",39,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8741",45,"Male","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"8742",72,"Male",NA,"Ontario",1,0,0,0,0,0,0
"8743",82,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8744",43,"Female",NA,"Quebec",0,0,0,1,0,0,0
"8745",49,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8746",61,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8747",41,"Male",NA,"Alberta",0,1,0,0,0,0,0
"8748",83,"Male",NA,"Ontario",0,1,0,0,0,0,0
"8749",43,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8750",64,"Male","Graduate Degree","Alberta",1,0,0,0,0,0,0
"8751",34,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"8752",58,"Male","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"8753",28,"Male","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"8754",46,"Male","Undergraduate Degree","Manitoba",1,0,0,0,0,0,0
"8755",77,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"8756",71,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8757",45,"Female","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8758",45,"Female",NA,"Alberta",0,1,0,0,0,0,0
"8759",68,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8760",65,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"8761",55,"Male",NA,"Ontario",0,1,0,0,0,0,0
"8762",60,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8763",76,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8764",76,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8765",69,"Male","Highschool Diploma","Ontario",0,0,0,0,0,1,0
"8766",58,"Female",NA,"Ontario",0,0,1,0,0,0,0
"8767",66,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8768",78,"Male",NA,"Quebec",0,0,0,1,0,0,0
"8769",76,"Male","No Highschool Diploma","Quebec",0,1,0,0,0,0,0
"8770",78,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8771",74,"Male",NA,"Quebec",0,0,0,1,0,0,0
"8772",69,"Male","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"8773",57,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"8774",65,"Female",NA,"Ontario",1,0,0,0,0,0,0
"8775",60,"Male",NA,"Quebec",0,1,0,0,0,0,0
"8776",71,"Male","Graduate Degree","Quebec",0,0,0,0,1,0,0
"8777",35,"Female",NA,"Alberta",0,1,0,0,0,0,0
"8778",54,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8779",62,"Male",NA,"Alberta",0,1,0,0,0,0,0
"8780",89,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8781",74,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8782",43,"Male","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"8783",70,"Female","No Highschool Diploma","Ontario",0,0,0,0,1,0,0
"8784",74,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8785",26,"Male",NA,"Ontario",0,1,0,0,0,0,0
"8786",76,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"8787",42,"Female",NA,"Quebec",1,0,0,0,0,0,0
"8788",70,"Male","Undergraduate Degree","British Columbia",0,1,0,0,0,0,0
"8789",66,"Female","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"8790",31,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"8791",70,"Female","Graduate Degree","British Columbia",0,1,0,0,0,0,0
"8792",64,"Male","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"8793",60,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"8794",75,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"8795",57,"Male","No Highschool Diploma","Ontario",0,0,0,0,0,1,0
"8796",23,"Female","Highschool Diploma","Newfoundland and Labrador",1,0,0,0,0,0,0
"8797",43,"Female",NA,"Ontario",1,0,0,0,0,0,0
"8798",48,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"8799",54,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"8800",20,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"8801",55,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8802",32,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"8803",36,"Male","Highschool Diploma","Manitoba",1,0,0,0,0,0,0
"8804",41,"Male","Graduate Degree","Alberta",0,0,0,0,1,0,0
"8805",62,"Female",NA,"Nova Scotia",0,0,1,0,0,0,0
"8806",49,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8807",19,"Male","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"8808",68,"Female",NA,"Ontario",0,1,0,0,0,0,0
"8809",57,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"8810",27,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"8811",72,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"8812",57,"Female",NA,"Quebec",1,0,0,0,0,0,0
"8813",46,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
